"gene"	"length"	"logfc"	"logcpm"	"F"	"p"	"fdr"	"gene2"	"WT_A"	"WT_B"	"WT_C"	"GCB_A"	"GCB_B"	"GCB_C"
"Rpl27a"	1112	0.241011418076331	7.87521030984275	1.93511235683155	0.205712775452983	0.25283254215786	"Rpl27a"	8.04339810697001	7.81314465701614	8.10024942474947	8.02916133299979	7.7254441371326	7.43095713692567
"Rpl27a-ps4"	6194	1.86320827519596	2.59906850457147	32.8555060816419	0.000645225021597237	0.00186160696442593	"Rpl27a-ps4"	2.96168549972301	3.24152434630353	3.42938655036837	1.66463631843925	1.30196514636662	1.19098564206861
"Rpl29"	1169	-0.608756874685948	8.37171337295071	14.5971689181662	0.00620976116588959	0.0116902877863873	"Rpl29"	8.10995757929654	7.88224867496315	8.10394295920434	8.82629796800163	8.73019581088493	8.32885184395537
"Rpl3"	1541	-0.308947119909416	10.3456870632775	3.61035244536157	0.0980690912503952	0.130353391864956	"Rpl3"	10.2147787994926	10.0729669269474	10.2550726645197	10.6486873245307	10.5928163856243	10.192567633296
"Rpl30"	629	0.336404836074292	8.4861313982198	5.46794574088825	0.051012958806308	0.0733060457350702	"Rpl30"	8.66857716028885	8.51116378346659	8.74426787104465	8.52001628461285	8.27088884043107	8.10185329990123
"Rpl31"	1254	-0.2595206818444	8.3886259012767	2.14554301411481	0.18527755111123	0.230697632495679	"Rpl31"	8.28942743798365	8.05565576791401	8.39414861304408	8.82318579064795	8.2769961726173	8.37656250449174
"Rpl32"	504	0.0508079868019582	9.33678341680124	0.0935020072473728	0.768431894076106	0.803369063625394	"Rpl32"	9.39010541334747	9.22249668391393	9.46300362810238	9.59866130881546	9.09561348609855	9.18777710589546
"Rpl34"	1222	0.0121828908272711	8.78360758924868	0.00523465699596802	0.944293475776622	0.953929123488628	"Rpl34"	8.8277282703639	8.61084940204674	8.91407256750325	9.06802049466722	8.57891498395256	8.63378794624639
"Rpl34-ps1"	413	-0.314864255578971	1.26103367996285	0.610926494072655	0.459389099180573	0.513649213490202	"Rpl34-ps1"	0.903750218371951	1.16536691039507	1.22139570524897	1.66463631843925	1.65777483314739	0.610037505910895
"Rpl35"	452	-0.919212691815568	9.26878691934157	28.0450877222	0.00103408817373537	0.00266357289477139	"Rpl35"	8.76765837680064	8.62079936155996	8.81663282366961	9.92343235335133	9.32094518205668	9.6623412391592
"Rpl35a"	598	-0.85513969084957	8.35579550612112	25.5961983824474	0.00134964247198569	0.00328642756650065	"Rpl35a"	7.93134966658985	7.75409891942768	7.90690244197661	9.02580496952326	8.44057215538378	8.63339522844794
"Rpl36"	783	0.420176756036084	8.71120755598956	7.65262174786797	0.027098131765073	0.0420076106695233	"Rpl36"	8.94943588072028	8.75829797691508	8.99940874273096	8.70940432361698	8.4641477428793	8.24599350702128
"Rpl36a"	489	0.234791335847484	7.36945626143968	2.49649228708666	0.15696547552487	0.198952819789097	"Rpl36a"	7.48911896926988	7.29603307485351	7.64026343680576	7.44246597860635	7.04268749870236	7.22848030178923
"Rpl36al"	517	-1.66259131918199	7.72687826199071	86.2503557342259	2.92929610250992e-05	0.000217458735852611	"Rpl36al"	6.80101298497001	6.5228289989055	6.67203400315903	8.65463692752535	8.18221254932899	8.08988121502509
"Rpl37"	867	0.131223777663859	8.04151768708132	0.688999068758186	0.433187134674503	0.487504681498927	"Rpl37"	8.08992865121566	7.94073644799205	8.26766550163321	8.21299727483858	7.73854792787321	7.93151078463993
"Rpl37a"	588	0.388719350621788	9.93195990270079	5.03507607333431	0.0587325773038326	0.0829019150036358	"Rpl37a"	10.119532152002	9.99950208386826	10.2128780325164	10.0314394862169	9.53670515626277	9.54802035378063
"Rpl37rt"	753	0.293023733766049	3.48182493319067	0.71759023443401	0.424221065741929	0.478660431669312	"Rpl37rt"	3.55505148806841	3.13229017607636	4.02684447346896	3.63620895622544	2.90690761887509	3.34699976122904
"Rpl38"	636	-0.77344985756885	7.60145671341478	13.4222582777883	0.00765861359102538	0.0139677344483206	"Rpl38"	7.15789679920795	7.03341527591935	7.28993380792704	8.33497796758464	7.51962613478777	7.83712804552625
"Rpl39"	434	0.566251111598092	7.89674158065371	16.2830694846859	0.00468972177474007	0.00917637321916173	"Rpl39"	8.16997601551821	8.02659910893982	8.25110547245835	7.78870778170728	7.56183739254985	7.37661773368298
"Rpl4"	1597	-0.234904484119842	10.583483163264	2.0967310667014	0.189758508725949	0.235365158728656	"Rpl4"	10.5161733495923	10.4153379416617	10.4506037195297	10.8814496215267	10.7658750568064	10.3980653365337
"Rpl41"	449	-0.277354023168252	9.57586606567314	2.513127963725	0.15577439195943	0.197597622195016	"Rpl41"	9.50728987654149	9.21864787928252	9.54447591886497	9.98558743862835	9.61085474405937	9.47778851179933
"Rpl5"	2025	-0.834995511322914	9.74421368691692	22.0811929660155	0.00205545380348798	0.00460718637701964	"Rpl5"	9.27974107764673	9.15347939323719	9.36119469747527	10.4245970389742	9.92457111364747	9.89325701466361
"Rpl6"	1575	-0.845627742440603	8.74635649711944	26.9895951920965	0.00115706251082037	0.00290100574762194	"Rpl6"	8.33176055389779	8.11289990346071	8.33296731964604	9.28580771506421	9.20654036162232	8.78252360721043
"Rpl6l"	945	-2.89851923905284	2.34975554265441	23.0410661022336	0.00182325337595366	0.00417843665537074	"Rpl6l"	-0.00595700275596788	0.820025748811468	0.294287066483882	2.40578396399917	2.40414267182811	4.09546075574364
"Rpl7"	934	0.198774476268269	9.69112474511176	1.20367467375662	0.307953541788977	0.361892849171914	"Rpl7"	9.84379016304434	9.68643079613025	9.82613500528354	9.7060192291005	9.80108404992289	9.18429596715731
"Rpl7a"	1173	-0.624186431689629	8.48733491115701	13.5344308949972	0.00750270433287323	0.0137246527139123	"Rpl7a"	8.13922569533602	8.01362641182379	8.26271742119375	9.07788500906642	8.59341259666309	8.5666759509052
"Rpl7l1"	2606	-0.64450853183193	7.34516157603605	14.5341444168173	0.00627806339659966	0.0118017399899262	"Rpl7l1"	6.9609624962413	7.07033141702522	6.92920288999842	7.93698586430848	7.57337585859439	7.3152627982062
"Rpl8"	862	-0.406370525572393	9.40849149848953	5.28808914772758	0.0540494200178748	0.0771156310737799	"Rpl8"	9.26690034016392	9.00928439004097	9.28154644549361	9.85373142242092	9.60767005640347	9.2721827011504
"Rpl9"	725	-0.0764394234558881	9.60574532658549	0.197407221187693	0.669882596668272	0.715542461109843	"Rpl9"	9.61386722924234	9.43278991297377	9.64568419233249	9.88593537760067	9.67688836942783	9.30928791280558
"Rplp0"	1360	-0.628397677233425	10.5601031216087	13.0227590306744	0.0082488198894364	0.0149078797583752	"Rplp0"	10.2556249898661	10.0933576908577	10.2801243658553	11.0238009497199	10.9411756061473	10.5037901499203
"Rplp1"	468	0.136405573207575	8.75595847057815	0.531213921441766	0.489142529106251	0.543589499569749	"Rplp1"	8.8352267466556	8.6538589438549	8.9622486183422	9.03358737160437	8.42704926870454	8.52070130616333
"Rplp2"	457	-0.231988370025563	8.5484295715552	1.86008044495666	0.213757976220551	0.261526392445358	"Rplp2"	8.48801337150075	8.21353591722153	8.55967589340248	8.94355919181405	8.47760803455251	8.5091890797779
"Rpn1"	3642	-0.165202784815095	7.92147169194169	1.54361751758217	0.253054317718687	0.304242277416673	"Rpn1"	7.88874500638601	7.83409145957613	7.78565986065222	8.19356427973054	8.00105796500568	7.78008383508105
"Rpn2"	4458	0.331238800621007	7.87914045492495	5.00679571254976	0.0592884653713467	0.0835501583615121	"Rpn2"	8.05237754084258	8.04439317864081	8.00892473522802	7.96216970101009	7.65363791428769	7.44802939883365
"Rpp21"	500	-1.02590203391387	6.26439643631671	23.5770282634686	0.00170812872196546	0.00396291974868875	"Rpp21"	5.72607620398964	5.44351049589665	5.79946221240708	7.07731660235616	6.36087622256023	6.52382064288359
"Rpp25"	1346	-4.7045116060094	2.10041580993401	118.065487598484	1.01287587757104e-05	0.000113888270956377	"Rpp25"	-0.90881864548047	-1.18722800877273	-1.63564962379239	2.92614083166628	2.81092295917075	3.40704712087846
"Rpp25l"	839	-1.67847434310903	5.25281444480314	87.8269388051591	2.7567542290143e-05	0.000208347002308196	"Rpp25l"	4.17671901491303	4.22820077428692	4.16256606737165	6.00877632620987	5.99648988863837	5.52571394333532
"Rpp30"	1183	-1.2901870499307	5.5783984660957	68.0903470473176	6.42236814315431e-05	0.000359325679243176	"Rpp30"	4.8578454248978	4.74161651704311	4.79216110229111	6.30597387938683	6.06645228944509	5.84077468508932
"Rpp38"	4505	-0.423430799237396	3.43845200624811	2.86873682895718	0.132993742209786	0.171604401822576	"Rpp38"	3.11526290365365	3.3655184040543	3.15609441437714	3.60243648063147	3.5911739859518	3.71087155473785
"Rpp40"	2821	-0.340900902318658	3.76428972324059	1.88739462041486	0.210779182720421	0.258251792224954	"Rpp40"	3.64089767490164	3.59185422829595	3.52694491654852	4.01559316281416	3.5994061194483	4.11359468008809
"Rpph1"	325	-2.72413275676781	4.77773042234439	63.8510891723787	7.93010402712439e-05	0.000411876328104831	"Rpph1"	3.12380729327941	2.72096554223895	2.73400484067908	5.84079987555861	4.76315165916238	5.87838073445337
"Rprd1a"	4509	1.72012343229965	2.77340583586738	36.1445166000528	0.000482746098257635	0.00149065098769125	"Rprd1a"	3.3150166612196	3.43792981256055	3.35340307664617	1.66463631843925	1.77869420731002	1.60401176247349
"Rprd1b"	4625	0.525183817440374	5.88690892792025	8.53791318782674	0.0216110412907218	0.0344952116306918	"Rprd1b"	6.23699115263706	6.13670906516147	5.99057631955029	5.37870452986031	5.93276695470631	5.42039112806897
"Rprd2"	11049	1.42145827012586	5.45671869971667	63.8915079353384	7.9137042583114e-05	0.000411189224863945	"Rprd2"	6.06020082591427	5.91871139944601	6.00306328498643	4.34866643292785	4.44921825496465	4.88925742409032
"Rps10"	589	-0.210341314378447	8.55258585683768	1.58467670089374	0.247403581665139	0.298028706168975	"Rps10"	8.44049631539561	8.28373765072891	8.59084419426644	8.92864590612328	8.58385016367618	8.39752809532938
"Rps11"	602	1.73350058597463	2.27500411238577	18.9729342259727	0.00312320889301681	0.006528835611466	"Rps11"	2.86306705576491	2.90593185546551	2.82888049800345	1.49830738675057	0.370990540943238	1.44123744967425
"Rps12"	833	0.385804366508785	8.26519953613814	4.47913342515686	0.0710496544897877	0.098054556687231	"Rps12"	8.44006874552293	8.27931014832539	8.5987191818203	8.39465190488897	7.81564900840537	7.89659136462124
"Rps13"	582	0.0549553582592638	8.88704832145778	0.144940583125311	0.714412794130521	0.755234718542445	"Rps13"	8.94808333254169	8.77096828577606	9.013223439028	9.05980007634022	8.83413327161878	8.65483751042528
"Rps14"	597	-0.602901860160119	10.1203131339226	10.8363192824156	0.0127645660524457	0.0217791944657503	"Rps14"	9.81999776325647	9.66726162795236	9.86831700244391	10.7234501308012	10.177301041709	10.2022647921084
"Rps15"	631	-0.726822039836096	8.78469421606655	13.1786634200547	0.0080117745067375	0.0145260315361217	"Rps15"	8.3849328634332	8.20966310055493	8.51796536127381	9.48625978715416	8.8939183021632	8.83401516060315
"Rps15a"	5136	0.432282471049198	8.25078101530121	8.06575399905674	0.0243376297234591	0.0382587539252777	"Rps15a"	8.50016488657921	8.27511610501136	8.56159579962121	8.24618257595619	7.97123579496316	7.80191533640077
"Rps15a-ps6"	824	0.315834297169842	2.70476447698004	0.441630665263802	0.527060040213079	0.58109680026553	"Rps15a-ps6"	2.99000276135829	2.57446951199282	2.93695773346168	2.85907869963271	2.93319840567549	1.25773434119455
"Rps16"	615	-0.653561694978722	8.92453547994984	12.085721878896	0.00988076125873307	0.0174131801555251	"Rps16"	8.60763157448438	8.34833478182111	8.70485409959836	9.54188548158526	8.94588701084405	9.08669542222176
"Rps17"	474	-0.278436060893742	8.63395631851384	3.61967852811902	0.0977125582187846	0.129959405962406	"Rps17"	8.50221435959242	8.35278987980982	8.59909311115221	8.9760664632922	8.74395307349216	8.54679420582179
"Rps18"	549	-0.209962662691312	10.3191855641464	1.36359416415746	0.280160986016367	0.332912573542813	"Rps18"	10.2517930228695	10.0694809135179	10.2999836684937	10.7235974117084	10.3176938823473	10.1595375125537
"Rps19"	984	-0.420968021508662	10.7437920041128	5.90522400904114	0.0445038123806253	0.0648724224754782	"Rps19"	10.5438957895266	10.3904645184132	10.6110443729454	11.2188705013451	10.7423708872637	10.8080334672109
"Rps19bp1"	830	-2.01800724000579	5.15955325553928	112.442913555868	1.19611492994566e-05	0.000125201085766467	"Rps19bp1"	3.84070756160811	3.63561772729611	3.99991139347383	6.05819719657789	5.8263217817533	5.60476426379227
"Rps2"	999	-0.345599487431307	10.1403908205441	3.62375167720102	0.0975573817559097	0.129779637295353	"Rps2"	10.0156143793654	9.85111062412138	9.99973414463374	10.4563162709421	10.4752156521799	9.90826802740014
"Rps20"	3446	0.155165767940223	8.8665793920864	1.0013306035437	0.34945590345607	0.403462442083305	"Rps20"	8.9879719008087	8.76482300539758	9.05770511241728	8.97491212251834	8.82385053559291	8.52578851149357
"Rps21"	564	0.620141159973968	6.97263907723541	16.121923392043	0.00481274833564071	0.00938594483683072	"Rps21"	7.19283124181586	7.05774775420553	7.46671866295794	6.82909326108899	6.49598390345794	6.53899608316327
"Rps23"	555	-0.0222113842978674	9.11764167928774	0.0242655607326322	0.88049294836559	0.900135034475275	"Rps23"	9.18187151549083	8.95695601714223	9.16994103319588	9.33624988203328	9.03260492374122	8.99184688561796
"Rps24"	1961	0.270732171134399	8.63804725265975	2.88002989493448	0.132346170311895	0.170921876396631	"Rps24"	8.77801450226239	8.63106731408997	8.88139630035608	8.76598708840398	8.4090144445936	8.26639886849812
"Rps25"	684	-0.418100149210464	9.43317049020292	2.18097699648706	0.182115607765352	0.227276493178295	"Rps25"	9.23964293219899	9.09057205885381	9.29002477813569	10.190917791512	9.03412399954038	9.40718170273495
"Rps26"	448	0.228110205024205	8.21599460295536	2.03565283966288	0.195579172441788	0.24161423960731	"Rps26"	8.29747484761362	8.12693139588382	8.52447652605963	8.32336324986358	7.908433995573	8.02788611571058
"Rps27"	575	1.29534546629057	10.0322719541409	63.1164426353726	8.23590189708127e-05	0.000422678701010668	"Rps27"	10.5904417744416	10.3552557699628	10.6547326760359	9.47638829843218	9.10828824062622	9.11510078189724
"Rps27a"	821	-0.12694176654209	9.04002186014835	0.740581182056529	0.417234074709754	0.471885298239365	"Rps27a"	9.01017691880389	8.83973581562521	9.06638512062708	9.29442630738166	9.11691558667864	8.86210763353391
"Rps27l"	2748	-2.48171514346343	7.18957467295472	201.171443202742	1.60924846002996e-06	3.80151972279207e-05	"Rps27l"	5.3626430875101	5.5952888512909	5.45404696763129	8.22580868900794	7.64421903857297	7.92831277896522
"Rps27rt"	374	1.01991993328112	3.86540132088394	16.576428939042	0.00447591987061529	0.00882325654385313	"Rps27rt"	4.24488782319414	3.99849198151684	4.54443216817322	3.39714181150933	3.16162217652374	3.23549954408678
"Rps28"	396	0.693761642264905	8.45922232506915	19.9965928275854	0.00270631460065172	0.00579560668029262	"Rps28"	8.77936718522619	8.55902917160958	8.93154839804092	8.2924552194011	7.94603874895876	7.94549839741663
"Rps29"	390	0.672618713308164	9.25825353927108	15.5673012012088	0.00526912714641883	0.0101327550714816	"Rps29"	9.60034604278174	9.36488065923506	9.68311386798735	9.14964810136684	8.63379874251274	8.81751571456977
"Rps3"	1879	0.167671818911863	10.2285280891898	1.19609578937055	0.30937073619234	0.363327816506245	"Rps3"	10.3262736212736	10.1731501291832	10.4197653297329	10.3073173737746	10.1781600571158	9.91361457820327
"Rps3a1"	943	-0.133665172970798	9.80604277228006	0.713137899208237	0.425596717561686	0.480003811640795	"Rps3a1"	9.79128786624631	9.62814183789405	9.78785812904188	10.0498028548504	9.94732357962723	9.57444665866165
"Rps4l"	941	-1.99598008954484	2.76185248515889	20.9418318758864	0.0023826578011164	0.00520476486822952	"Rps4l"	1.72777730837602	1.41538866709195	1.28227175915418	3.40499964221203	3.9922079044381	2.57504922602452
"Rps4x"	1367	-0.0461316516831579	9.26486246602492	0.0826849365637321	0.781799819429628	0.815198377566272	"Rps4x"	9.29495331829037	9.0808524245038	9.33651440781823	9.47697084775433	9.34974689776291	8.99368388800046
"Rps5"	789	-0.0315822361407772	9.47009534691316	0.034531055888548	0.857713801810934	0.880944824240596	"Rps5"	9.47018394292041	9.2570568544306	9.61356381087001	9.70582044369331	9.50186051160799	9.20611460980487
"Rps6"	1394	-0.502731939865867	9.37680303288195	11.1028553668341	0.0120667339701746	0.0207331045123468	"Rps6"	9.19130230484736	9.00213736569869	9.11177293475653	9.84887873026688	9.52040448886831	9.41314220217158
"Rps6-ps4"	860	-2.33327010175118	4.03576680105925	69.598666269043	5.97536234441774e-05	0.000343351680304624	"Rps6-ps4"	2.87323784131671	2.19445772174145	2.23061808928528	4.84960799152902	4.83463066978644	4.63683387818269
"Rps6ka1"	3670	0.263475364059486	6.50861189252714	1.81467146808802	0.218842100191313	0.267171533218596	"Rps6ka1"	6.66712424385968	6.66386359262509	6.57119806497125	6.64809265407878	6.4704045620554	5.88367389113357
"Rps6ka3"	9240	0.750024716138889	4.34084559013137	3.99555989883706	0.0846635389274671	0.114398982741229	"Rps6ka3"	4.45585014238278	4.54581186286417	4.94117715036577	3.1295303554132	3.74750305013845	4.54627914995273
"Rps6ka4"	4676	0.171128203518305	5.72022194150908	0.84127359104264	0.388750594076233	0.443304884777514	"Rps6ka4"	5.84840632335384	5.86719387514256	5.68857717290666	5.88079397868332	5.71329039398131	5.21736405275445
"Rps6ka5"	6258	2.64709406285455	4.317522998312	88.4311284247545	2.69408337310127e-05	0.00020528535408784	"Rps6ka5"	5.07828013061019	5.05420059781215	5.14545400665886	1.90524108727124	2.64586737888012	2.74753799434473
"Rps6kb1"	10288	-1.02634659082441	6.97563295371358	55.077445679954	0.000128183373746134	0.000569773950422222	"Rps6kb1"	6.19300763775864	6.41394539664136	6.49929865649555	7.48200594942894	7.49501785339178	7.20224146418626
"Rps6kb2"	2546	-0.562175608944188	6.20574572196085	10.8165141792907	0.0128184661125964	0.0218510366737989	"Rps6kb2"	5.8827927773527	5.89960726116821	5.91449834000748	6.71441282558582	6.51024366989342	6.08089586583688
"Rps6kc1"	5579	1.08621871651025	2.87527071236229	7.56179653627144	0.0277585341780727	0.0429321295386351	"Rps6kc1"	3.35185075503702	3.24959413798554	3.3102064256996	1.49830738675057	2.78228351753018	2.15229297631089
"Rps6kl1"	2898	-0.55182415851686	2.21589464752345	2.43465552689633	0.161503040265584	0.204125614384987	"Rps6kl1"	2.2332581215179	1.74716717090618	1.73840903379607	2.45202809277297	2.81092295917075	2.00464067126016
"Rps7"	961	-0.0610431771867662	8.8249434182318	0.177123925586029	0.686146780971465	0.729575928705332	"Rps7"	8.83327437667863	8.64451772021292	8.89333666770321	9.03627760946685	8.87178822621726	8.62788592491481
"Rps8"	740	-0.824309277814586	9.56607079266468	26.6644912841565	0.00119867517789375	0.00298437672914265	"Rps8"	9.10263495930069	8.90728824230575	9.2569936502659	10.1277719798115	9.88218398630484	9.72099532125504
"Rps9"	994	-0.303949649588057	9.93400926587013	3.71698460843557	0.0940929334963378	0.125726968580137	"Rps9"	9.8396628210081	9.65012230768031	9.82501653818808	10.3152876878044	10.0286333334421	9.85149046935252
"Rpsa"	1861	-0.266686027548745	10.7489524704576	1.89452967404628	0.210010624180514	0.257529102212281	"Rpsa"	10.6793025173737	10.4593833828533	10.6789012244482	11.0257930119129	11.0625816690145	10.4661348440012
"Rptor"	8237	0.513639841261792	4.84673721168214	7.86792760358802	0.0256117719022511	0.0400191650361801	"Rptor"	5.18010765696642	5.20706090642104	4.81809067430094	4.68833021883961	4.51161438086115	4.49186158139534
"Rpusd1"	5033	-1.0783718433662	4.75422300899685	21.0923043365689	0.0023357979413962	0.00512138013558196	"Rpusd1"	4.08343099458385	4.13978756318066	4.14218319929832	5.56907830653784	5.12714417654431	4.77427032628118
"Rpusd2"	5135	0.954050624138214	3.25387906023194	6.1391078371356	0.041462681560864	0.0609325231912573	"Rpusd2"	4.04345813349874	3.34306677995538	3.44278184417796	2.56855504589082	2.15886354498598	3.20199284028666
"Rpusd3"	1277	-0.516564188902494	3.72386230211133	3.45572493728991	0.104240216848673	0.137821528423942	"Rpusd3"	3.49703876970075	3.17528760131471	3.630079691206	4.26478959950944	3.88853638157072	3.65004973427736
"Rpusd4"	1797	0.0917953456436417	5.46896907425255	0.228137268721447	0.647082286732973	0.694070811069384	"Rpusd4"	5.61530834261693	5.52222766726144	5.39669623756651	5.2559098722481	5.7727337742809	5.1574424438505
"Rrad"	1594	1.39931503516707	5.1651053528345	27.0055449140882	0.00115506890124467	0.00289845630152633	"Rrad"	5.81976879620822	5.5665068343819	5.69838284037956	4.47348410521428	4.62078597595641	3.61228651982668
"Rraga"	1613	1.4045069346902	6.4377265387515	31.5737713445512	0.000727296120482444	0.00203063582056767	"Rraga"	6.9834371617481	6.79921920610873	7.12315563525259	5.57431432066818	5.98553961440543	4.97110025779446
"Rragb"	5417	-0.47225390613802	3.402706162115	0.805697343350193	0.398442383500075	0.452962769250743	"Rragb"	3.15748762452335	3.19213406092546	3.11484931525308	2.01199780899697	4.17406521423047	3.90036007686059
"Rragc"	2606	0.188448228019438	5.50701627284785	0.339891805938387	0.577704613048747	0.629442252090162	"Rragc"	5.4787660781245	6.16044385618831	4.86859225610699	5.69459460112754	5.2757976176747	5.20473156774597
"Rragd"	5212	-1.99671418033141	2.54859864151107	5.75493108666751	0.0466122165187776	0.0676871387338513	"Rragd"	1.68222495828183	1.09545132127724	1.02164843356276	0.279831779536756	3.71756311027221	3.82532430644553
"Rras"	1431	-0.449287173685064	3.90114481820432	3.38098643393976	0.107408306051959	0.141548452513754	"Rras"	3.76625613271599	3.74811815046437	3.45605390719793	3.90911221129527	4.02313474461447	4.36135475668462
"Rras2"	3815	-1.6264063795117	5.53103403940808	24.9338112289134	0.00145559838307616	0.00348826218870839	"Rras2"	4.20114807350974	4.971233955378	4.20248770178227	6.63562402138578	5.69420058890659	5.8650622505348
"Rrbp1"	8017	0.567206437041497	5.07319142531791	11.2664748191949	0.0116625339056359	0.0201212454732196	"Rrbp1"	5.34265197036252	5.3583846967693	5.28027298173854	4.75132624181113	4.97094432515021	4.5261123329067
"Rreb1"	14627	2.24163193151813	5.17833870938149	50.6541315608284	0.000167721978801233	0.000685962265239103	"Rreb1"	5.88781807304511	5.89960726116821	5.90000368470148	2.82434121738404	4.0712787641483	3.83628561438513
"Rrm1"	3997	-1.53397153585154	7.85769079715116	212.268164193047	1.33436364254137e-06	3.4132864063351e-05	"Rrm1"	6.87310275046587	6.89814642553144	6.91905523476586	8.49561580941361	8.45169783865169	8.33755702835104
"Rrm2"	2180	-4.463226537291	8.36180984631772	542.781677053897	4.86310610605926e-08	6.52169952498964e-06	"Rrm2"	4.83461093814054	4.97853533387978	4.69475525244352	9.59297574039313	9.13543304119945	9.11313050875642
"Rrm2b"	5227	0.985620957047439	5.54854081669884	32.0877700776744	0.000692865894744381	0.0019586150574599	"Rrm2b"	5.97304035015122	5.96478085037726	5.93241424150641	4.79084626674424	5.29112514130715	4.77427032628118
"Rrn3"	3713	0.191106074466932	6.30553304761004	0.358320549689638	0.567805111809855	0.620010482029302	"Rrn3"	6.37401597118452	6.37205335032807	6.4454179953461	6.64145612948131	5.24726709761185	6.38887738351966
"Rrnad1"	4766	0.118846608867984	5.38454386552127	0.422176796526867	0.536044112870969	0.589898693239168	"Rrnad1"	5.19031283526669	5.51052254243566	5.5956930952396	5.5318842607529	5.0631111667957	5.33795418064553
"Rrp1"	2179	-0.67280523090609	8.54169828253712	19.3604781720016	0.00295630378143481	0.00623123241507645	"Rrp1"	8.21215456001704	8.1381134901318	8.14907620971173	9.09650442872178	8.80328528029779	8.56873129626499
"Rrp12"	7768	0.232374833334882	5.60503501122691	2.93849967719012	0.129060223300671	0.167227698669838	"Rrp12"	5.67029759283379	5.82731135706652	5.64433260035201	5.6357075980271	5.43605894579522	5.36469857021904
"Rrp15"	1213	-1.35256629844168	5.1593962360355	56.4502734108334	0.000118386558642705	0.000540047583199872	"Rrp15"	4.48598778046398	4.17834423769677	4.32690096405454	5.87514796861678	5.70377706585755	5.43488641154961
"Rrp1b"	5602	-0.00221205662023066	5.08606474210682	9.67479929913082e-05	0.992419353235747	0.994452103536412	"Rrp1b"	5.04267531921805	5.1062337478515	5.10600556283082	5.08057089599824	5.445222550429	4.61153584826722
"Rrp36"	2585	-0.669168675602601	5.87296033247744	25.2742767380408	0.001399858311418	0.0033814048129596	"Rrp36"	5.61227539094404	5.34714691329868	5.5328843719765	6.24160985270895	6.23839627574473	6.01489138996587
"Rrp7a"	2646	-1.56354494137996	6.23048635166305	62.9319532332343	8.31505408922337e-05	0.000425060845420331	"Rrp7a"	5.13643969434358	5.40428879767847	5.1957689590236	7.15100673791954	6.45460952891414	6.73914489128676
"Rrp8"	3186	0.11420625849565	5.55474681439036	0.592306100000835	0.466046548366941	0.520464796845851	"Rrp8"	5.57537374537906	5.62195454877622	5.63415127344741	5.46392400193241	5.71139274031345	5.27891871653995
"Rrp9"	1537	-0.971505947907666	6.250732265026	28.6796346746756	0.000968146011159418	0.00252636269893335	"Rrp9"	5.67466565977533	5.78073684838732	5.60018325706925	6.89753093078162	6.74540423920144	6.24617488148277
"Rrs1"	2048	-1.29392252174234	6.03490141610318	13.7117573269378	0.00726444663085546	0.0133578063739635	"Rrs1"	5.14485994264205	5.84072840680231	4.43138760686883	6.83201059681488	6.51460308462839	6.20870653966624
"Rsad1"	5212	2.60614982007684	2.78710356504933	33.9782494048615	0.000582836076577096	0.00172182256882195	"Rsad1"	3.53597194237168	3.59185422829595	3.49515287611898	1.49830738675057	1.08462231108804	-0.0207265303319624
"Rsad2"	3785	-3.8178191037201	4.55698732215491	17.8674769558527	0.00367055645500431	0.00744734772605616	"Rsad2"	1.77193528102005	1.89853698370069	1.36902469162201	2.78874663977876	4.79575614994287	6.62209942659236
"Rsbn1"	7497	0.441425347086346	4.87331976894984	4.85199732865622	0.0624562048952796	0.0873874766735226	"Rsbn1"	5.17394971888822	4.9565193991852	5.08693616562926	4.32814995270219	4.61673632725517	4.9101575018166
"Rsbn1l"	12491	0.599620527987952	5.18680174481233	13.4727990404896	0.00758785718418464	0.0138601295523508	"Rsbn1l"	5.37343169224895	5.37138575694426	5.60465948732375	4.83804555966726	5.02694788778412	4.68006528396736
"Rsf1"	11129	0.00886661968646938	5.29198039929125	0.00118283524807525	0.97349926754227	0.978175563706183	"Rsf1"	5.27137916122686	5.37692197322376	5.23479448274814	4.76360195674407	5.14693639890203	5.77678260188159
"Rsl1"	2046	1.57154121466892	3.81968819078839	14.6938185858567	0.00610685799232573	0.0115266833506727	"Rsl1"	4.22119431602426	4.56856892043418	4.3625773086391	1.88290793990144	3.43434899560707	2.7932562668036
"Rsl1d1"	1839	-0.590037817552411	7.39885665967011	17.9419751140444	0.00362998130830683	0.00737425244164023	"Rsl1d1"	7.03531031930815	7.11352948103878	7.07396636902221	7.81990159940871	7.75061007558306	7.38317282048696
"Rsl24d1"	1522	-0.870464938856531	6.32272474477547	59.3572349340185	0.00010060410807799	0.000482163591154271	"Rsl24d1"	5.8535526192375	5.8110444335994	5.8085447332191	6.80182451231224	6.69635879878054	6.57215846080575
"Rsph1"	1104	-6.96239046859301	3.62261612783276	142.890024969567	5.26568316870765e-06	7.58784944610773e-05	"Rsph1"	-1.05544767120937	-2.13962254150972	-2.17572489817447	4.49204708159216	4.19050622806778	5.05325360615894
"Rsph3a"	1960	-0.787782106100931	2.24566857913552	4.68286583697362	0.0661751306970475	0.0920842564388422	"Rsph3a"	1.70518091234934	2.14340022890327	1.52829293779321	2.84759222383364	2.72324045203692	2.04299443996696
