"gene"	"length"	"logfc"	"logcpm"	"F"	"p"	"fdr"	"gene2"	"IFNg_A"	"IFNg_B"	"IFNg_C"	"WT_A"	"WT_B"	"WT_C"
"Mettl4"	8347	0.0449801351656096	5.43860493187222	0.333742125461041	0.577691618835812	0.820781078846174	"Mettl4"	5.38473421680115	5.38594102647772	5.47396350775634	5.52815597665191	5.48503020093126	5.3667212122604
"Mettl5"	3388	-0.0114305968645803	4.19557336407626	0.0128158791139766	0.912362300462586	0.971108141614811	"Mettl5"	4.13640888135335	4.24541964220379	4.21807463612794	4.11447950573004	4.19592833021815	4.25482021842167
"Mettl6"	8772	-0.0380396009081601	5.20403608079141	0.252300918667112	0.627572219630071	0.849463958614755	"Mettl6"	5.20561787861772	5.25837618469406	5.20235952191522	5.24693312184966	5.18617331654282	5.11972918547677
"Mettl7a1"	4021	0.299537383941148	1.28170090437992	1.16390139803859	0.308844412751361	0.653735041085891	"Mettl7a1"	1.23953105131125	1.1029203339729	0.993028017521093	1.66804488614637	0.739037641788354	1.70872626140126
"Mettl8"	6578	0.131553174185122	4.25330712945476	1.5493298922345	0.244807934788542	0.595797663070346	"Mettl8"	4.19967415470459	4.10597641703868	4.24180109385752	4.23935330017471	4.16358531933215	4.53173837196247
"Mettl9"	3284	0.103847607980074	3.94351831616971	0.760606644444143	0.405903375757878	0.713821375741813	"Mettl9"	3.96492729585847	3.94751977553617	3.74509780052782	4.21294574327353	3.84458125405248	3.90719562278491
"Mex3c"	12682	0.273835130000466	4.31377862308075	7.26195431011	0.0246981838883624	0.255427128204085	"Mex3c"	4.12014936699883	4.10963189728896	4.28158866496932	4.36116175722766	4.51075180064868	4.45789061297713
"Mexis"	2277	0.0482196517733879	1.16730718988269	0.0337002540467748	0.858433221992598	0.950981048006366	"Mexis"	0.863313646465647	1.34543290368086	1.1730479336511	1.34575007318741	1.01761901973711	1.17554938935976
"Mfap1a"	3419	0.313875113414769	5.46388596017854	16.4299233400829	0.00289725513239731	0.102357903884817	"Mfap1a"	5.29342958927199	5.25011960806682	5.34688977954017	5.45760858938601	5.59976933377838	5.76910536848071
"Mfap1b"	1887	-0.741708910265373	3.80223578835505	37.6893397095597	0.000174179036192734	0.0160189418365191	"Mfap1b"	3.95579399748159	4.14568613751585	4.24180109385752	3.3191014286095	3.4876304063948	3.32907975738919
"Mfap3"	4966	-0.0481607438291241	6.11406564990795	0.531588742016924	0.484561919275888	0.764510657298677	"Mfap3"	5.97314037373925	6.24001005694761	6.19095913872575	6.05646392062867	6.12148779162123	6.08441069172468
"Mff"	2189	-0.0242590769756608	7.03925027402844	0.225853042544993	0.64598778591717	0.85874801688748	"Mff"	7.08107311758303	7.05087481606777	7.02059724086304	7.05224935949611	7.06959607619056	6.95787181293021
"Mfge8"	2126	-0.0733003479137983	3.61658793011903	0.264651010949659	0.619391236622352	0.845969644180598	"Mfge8"	3.66773316048269	3.57695191374091	3.69195329921019	3.81673729082581	3.60668896971722	3.2870500263851
"Mfhas1"	6666	-0.125168993785474	3.12086041938654	0.835540274428196	0.384614707178302	0.704086622063627	"Mfhas1"	3.14816722708058	3.19870416489257	3.19098370515703	3.12234130208702	3.100333137094	2.94358120238272
"Mfn1"	4582	0.13709595872836	4.45118522751922	1.69578554578197	0.225319314351168	0.578118276960866	"Mfn1"	4.40487575446424	4.54715900213462	4.15520929605547	4.33691036703997	4.83982089810457	4.33263754844137
"Mfn2"	5778	-0.0614353669141903	6.53728502581449	1.05998189369608	0.330210501233925	0.665959294420804	"Mfn2"	6.49923653990848	6.60236395736082	6.59854544676964	6.53963573096491	6.52705859481276	6.45005221293272
"Mfng"	3748	-0.0526656973639541	5.82367054362727	0.542693202565096	0.480162864728488	0.760861474606305	"Mfng"	5.81293140439056	5.87902735929026	5.85088463003822	5.79680629496764	5.93047505437783	5.65669611415128
"Mfsd1"	2978	-0.020562004367246	7.20907723202538	0.16696889639494	0.692413765069383	0.878759111570924	"Mfsd1"	7.18096152593067	7.24784087460373	7.2278547240007	7.16330297601589	7.17982457158397	7.25173847644147
"Mfsd10"	1972	-0.0258797724095652	5.71737370665552	0.149925462731487	0.707643636842041	0.886409519373643	"Mfsd10"	5.71483301243482	5.71473592156615	5.75991498529645	5.67495778373287	5.76382963929508	5.67310658921324
"Mfsd11"	4090	0.0252268088254594	5.02389003265734	0.0683789108835341	0.799623887115845	0.928417069472286	"Mfsd11"	4.82917804809645	5.10750085597677	5.08358870028111	5.08994966745221	4.95768475747303	5.05232685258936
"Mfsd12"	3971	-0.0557626237631882	3.46850412167999	0.20182122046249	0.663924919605434	0.866782556150041	"Mfsd12"	3.49565365157084	3.63897584300631	3.33029253336477	3.38816489543887	3.67711736001038	3.22903511098972
"Mfsd14a"	5362	-0.0270483049331322	6.72827100484362	0.232722350513097	0.641079796269821	0.856244131779639	"Mfsd14a"	6.74170420152948	6.70862264969931	6.77268321873027	6.62652103775781	6.73532363497182	6.77926783439047
"Mfsd14b"	3489	0.0972293815597699	6.4666031464791	2.46683349349638	0.150871981833434	0.499658338235447	"Mfsd14b"	6.51952442214507	6.4549780601433	6.26395179601478	6.51514291026763	6.665582784047	6.34813203311171
"Mfsd3"	2169	-0.184675136512087	3.07195962953785	0.847947468768642	0.381259586347488	0.701944087479297	"Mfsd3"	2.91359002099987	3.239314389285	3.26562945131576	3.3191014286095	2.60586841486737	2.93453425151518
"Mfsd4a"	20799	-0.128265986282639	6.95385575260251	5.57355483759818	0.0426635275024901	0.312769365423397	"Mfsd4a"	6.94979962759743	7.09072217179727	7.00533124967755	6.82389835209517	6.88726733678671	6.95003704551441
"Mfsd4b4"	6801	-0.00313845931953412	2.27611252529777	0.000205035992437707	0.988889206261159	0.997063266523476	"Mfsd4b4"	2.09857934477851	2.17214643892646	2.49812800371273	1.87469130847704	2.71031959872882	2.14500218502312
"Mfsd5"	1742	-0.041283229934	6.06530150758966	0.342180328896001	0.573008160922462	0.81859553223788	"Mfsd5"	6.04703226774892	6.21052616027628	5.98747150110032	6.1676968613598	6.07115724740649	5.88282305648102
"Mfsd6"	5850	0.129879304399603	2.44403764606475	0.581089161276045	0.465479531297446	0.752088233222922	"Mfsd6"	2.37010645398119	2.43944770914255	2.31852646564962	2.55323974318427	2.69908041414154	2.25083226773514
"Mfsd8"	3205	0.14035445878436	4.92733447097879	3.08420280616742	0.11308980160506	0.447362513028784	"Mfsd8"	4.84410464871864	4.852184789745	4.87183191162776	5.00234870189215	5.00864710392817	4.97722182946796
"Mfsd9"	3152	0.59094057885857	1.25639307655918	3.83321834692843	0.0820709536833933	0.393548345272876	"Mfsd9"	1.20910672526703	0.699248071862419	0.893827583751033	0.966688197987179	1.67477174184501	1.81113440353455
"Mga"	27336	0.0347406719492672	6.85387484985832	0.157840074715316	0.700451431631633	0.882304209237946	"Mga"	6.93128043772463	6.62425102862149	6.94001106816886	6.78793060618438	6.95733643553413	6.85614062390064
"Mgat1"	7494	0.0689315049379984	7.91143379080035	1.59836354367408	0.238033428886013	0.590269928082841	"Mgat1"	7.81458611016762	7.97119670989861	7.84108743344232	7.97074219777495	7.91792904731509	7.94526836974646
"Mgat2"	2616	-0.00380683151969584	6.27683933537923	0.00419676048680668	0.949769662302608	0.984762995166237	"Mgat2"	6.34250390208654	6.4721177796747	5.96626462231739	6.38179674239427	6.49411091385722	5.89103041495872
"Mgat4a"	10018	0.13033531961281	6.45408227173594	5.09011395003653	0.0506230747713751	0.332895031571072	"Mgat4a"	6.35297773460487	6.36225973412622	6.44640720917533	6.5312631418345	6.5254687285806	6.49612946012015
"Mgat5"	6639	-0.0846318392383139	4.64368431615067	0.836415242318084	0.384376592297563	0.703950080111261	"Mgat5"	4.84410464871864	4.49780002385783	4.70140364400702	4.63847774031305	4.5267334809789	4.62747598696954
"Mgme1"	3107	0.040845450613759	4.21920104567661	0.137517757307961	0.719377554447381	0.891150008464986	"Mgme1"	4.18020013205066	4.1132781387394	4.29784833397382	4.26528616059127	4.30002408852303	4.14929322112075
"Mgmt"	1957	0.206094715752096	0.757176562246424	0.257224745781824	0.624280522320582	0.848084723640199	"Mgmt"	0.782966636084322	-0.112970293474714	1.05556401851852	1.37326540963645	0.904744021799385	0.0120630444732761
"Mgrn1"	5264	0.130068762015191	8.40394928963832	7.35468781632622	0.0240155478857515	0.252808658547603	"Mgrn1"	8.40155537238006	8.32550145125227	8.28440589080487	8.45790220015773	8.47517156189531	8.46840462437196
"Mgst1"	1406	-0.535091086941701	1.63092936909752	5.37013778971792	0.0458068386100801	0.320910566745365	"Mgst1"	1.63241545247404	1.55298606303509	2.29279711549803	1.37326540963645	1.18809235721488	1.40246291546017
"Mgst2"	1869	0.132478106144183	3.33276710811889	0.814404847380357	0.390437489714415	0.706721968652517	"Mgst2"	3.13204043391804	3.39720090588933	3.25234162342408	3.47961525816377	3.22311064548256	3.47349066287341
"Mgst3"	1097	-0.139333533525431	2.86856328281847	0.831918058606156	0.385602920182824	0.704727135647418	"Mgst3"	3.14816722708058	2.86845730548332	2.77396431829397	2.816406490421	2.91846580581234	2.64395445955918
"Mia2"	5584	0.442133649715722	4.7475496811343	2.62491880957575	0.139802311048753	0.485832223535758	"Mia2"	4.6956503466043	4.21180191758502	4.41279142607218	4.4734817111917	5.70183467800544	4.43882253995114
"Mia3"	10811	0.0409440907363862	7.07380868077168	0.402533186937807	0.541643112788212	0.797226011811228	"Mia3"	7.07317634532038	6.97975250446073	7.10294654252158	7.04424750727821	7.19390533221434	7.04030395684282
"Mib1"	14647	0.0928571021895804	3.35025749064184	0.530675788754095	0.484926768452395	0.764510657298677	"Mib1"	3.3843303364863	2.96847242144505	3.5140996270631	3.42806976360913	3.15070476290316	3.57012177359726
"Mib2"	4218	0.119400129329858	5.12290170928464	2.51622109017441	0.147294485710954	0.494165749976413	"Mib2"	5.13656876349335	5.00131201653039	5.04750267751678	5.23385895035918	5.12659719281228	5.18221288355744
"Mical1"	4859	-0.0074559478615699	7.68257336995511	0.0226438331971115	0.883720279408693	0.960201650050439	"Mical1"	7.71491331883892	7.71997683367693	7.62161134501473	7.63331712604825	7.75517652555825	7.64533784635137
"Mical3"	16123	0.0350874839149979	3.65094788146906	0.071167310492592	0.795683186122331	0.926732672651558	"Mical3"	3.71721675329968	3.34853192447264	3.81002256740745	3.75532236511249	3.60668896971722	3.62738634954154
"Micall1"	7399	0.0766591739549013	5.53370817801556	1.18532083416981	0.304692369913562	0.652187639578938	"Micall1"	5.54557121021497	5.48214014503898	5.45668804888355	5.56441660221088	5.52695023167515	5.62189607933901
"Micos10"	2926	-0.0980037171755012	6.6223108607156	3.36241090580712	0.100058727941173	0.425278208908875	"Micos10"	6.5949995151958	6.68982044342918	6.72237178655587	6.49805960052952	6.56469904253569	6.65051579323288
"Micos13"	755	-0.154690537677649	5.99859486478731	6.37222536787572	0.0326453869612412	0.282942964926599	"Micos13"	5.98889636269369	6.13541278953753	6.09186782584178	5.83688603135288	5.93407470370382	5.98165556914709
"Micu1"	8315	0.106469371010278	5.81733434783616	2.45381808362748	0.151833671748592	0.50083933624329	"Micu1"	5.7653694321113	5.86287359956971	5.6540058546568	5.97124927023696	5.87537392279211	5.75504225799304
"Micu2"	2363	0.318605792760969	6.11125178813583	6.05287604013637	0.0362565761169844	0.294010639638639	"Micu2"	6.23901589034773	6.06373035413917	5.34688977954017	6.13993154117963	6.79526599435235	5.65944418911131
"Micu3"	6445	0.216582222169	3.28940331071608	1.84719203154528	0.207334173414516	0.562546991278859	"Micu3"	3.17202436854775	3.12114646670297	3.21857654252047	2.97746823188185	3.56395987369927	3.5875410651491
"Mid1"	6018	-0.821773285265364	1.58127432486434	10.6716150301496	0.00979194089129294	0.175044154860676	"Mid1"	1.72133301234412	1.94547449623581	2.03790903664496	1.45279625854485	0.865067381767135	0.978368993904447
"Mid1ip1"	2059	-0.00850384592900894	5.22203325418901	0.0124287842850644	0.913689793683337	0.971831976895051	"Mid1ip1"	5.24551476214737	5.35239437375249	5.07229032575494	5.21687330400141	5.27589980257034	5.15326027293686
"Mideas"	7397	0.0355203668447334	7.53527485171706	0.551490267386735	0.476727716961354	0.757794346248034	"Mideas"	7.54908164531974	7.47489569894722	7.52684630913969	7.56635420959595	7.49050402212367	7.60028261032107
"Midn"	6783	0.148123407132908	3.9738401291112	1.12191428082769	0.317225851140072	0.658193941452311	"Midn"	4.01415234825684	3.73676790993399	3.92754003391146	4.07731948772856	4.24312266542714	3.79670733383154
"Mief1"	5311	-0.14068770486827	5.93085792007425	4.15575371815871	0.0720729868382353	0.376047846893384	"Mief1"	5.89883726040047	6.01777974858448	6.07498464823636	5.88904751760841	5.77591524154949	5.90614987484983
"Mief2"	2522	-0.196817241351143	3.92064029258189	3.02736076849633	0.116015838033208	0.451259581183959	"Mief2"	3.73867617447444	4.16689396536933	4.10434694980971	3.67468406873907	3.9335842858559	3.82145670751012
"Mien1"	2150	-0.124142977226462	6.3025250607756	3.83361426801444	0.0820576388460354	0.393548345272876	"Mien1"	6.27801200748543	6.44416140162207	6.36232019923498	6.28007823645116	6.26559065695619	6.16784002277603
"Mier1"	7678	0.156046873269027	6.01613794818151	3.20414779488758	0.107219911104986	0.436031389333422	"Mier1"	5.83177530868918	5.87043453484307	6.07969427267092	6.22261984937434	5.79583561551896	6.2283167314561
"Mier2"	7601	0.221206815369562	4.93289375589082	6.46605949588985	0.0316702832249833	0.278702513095241	"Mier2"	4.92354960554931	4.79657556960326	4.7328389500896	5.0133209213477	5.14535097762508	4.95502499283698
"Mier3"	6219	0.00844856279883152	4.76797363719037	0.00982021212818123	0.923243060193386	0.974100025632428	"Mier3"	4.76002863578301	4.74345005022217	4.78683069607399	4.6968118583272	4.80354847149744	4.81415513093991
"Mif"	581	-0.0876077936809239	7.39792014793233	1.97687344214231	0.193440254656822	0.546990811868257	"Mif"	7.33903039413043	7.52605716907792	7.45290284800636	7.38478498879295	7.28128387328729	7.38969850660886
"Mif4gd"	1985	-0.0849406454339997	8.88784405958121	3.01466520056109	0.116682630828915	0.451307852485137	"Mif4gd"	8.85860073739338	8.97568963937539	8.95284663499678	8.85246801179086	8.80928398234704	8.87075339607775
"Miga1"	15013	0.0307670027827493	4.72615789428249	0.124796291749609	0.732059015378282	0.897587543138665	"Miga1"	4.85642658533361	4.60786672504917	4.66174943584004	4.80179402954179	4.6631200947443	4.75371590786266
"Miga2"	4157	0.226981737639146	4.01770575927411	2.33707882112608	0.160829708603534	0.51046142517057	"Miga2"	4.09541125425351	3.73203258112166	3.85906111513486	3.9276075208408	4.3185032028467	4.11366618988722
"Miip"	2977	0.0614000989039788	6.21881249083582	0.706116329813248	0.422593406542652	0.725309434376153	"Miip"	6.2502656097883	6.1795578492099	6.12596376500748	6.16573124808616	6.4224555725195	6.14938686306446
"Milr1"	2820	-0.155739884387014	4.05630977407779	1.97192361473609	0.193947227370111	0.547274086427468	"Milr1"	4.01415234825684	4.28798333467645	4.0744568392851	3.80162691672105	4.03986103727445	4.06889228595271
"Mindy1"	3225	-0.138809746126858	5.37590903393545	3.93906491074721	0.0786067013250086	0.386341669517403	"Mindy1"	5.35551567529352	5.46226343301691	5.5065075123255	5.21307140317205	5.31875360553993	5.37677524981228
"Mindy2"	10461	-0.0225494049583851	5.48399355946599	0.0410379654526164	0.843990161020892	0.94570973183462	"Mindy2"	5.50074521301395	5.28771462432701	5.66532958662698	5.16074031981117	5.59371307498001	5.62611667708173
"Mindy3"	10041	0.124373486851956	4.76874133688711	2.1413070627006	0.177558755278394	0.531006869287741	"Mindy3"	4.70930145164481	4.6052797034615	4.79830536232206	4.858870696256	4.7717150439737	4.85548421721443
"Mink1"	6594	0.0722424976871575	4.17643036333405	0.485565532346671	0.503589084118608	0.775356384775658	"Mink1"	4.22270121791941	4.12054309121839	4.0744568392851	4.2505245110187	4.29256565507641	4.08941647445665
"Minpp1"	2619	0.424403646025354	4.7586526523271	14.5417445757611	0.00416615885363299	0.121451362678002	"Minpp1"	4.65954087330298	4.67848169723162	4.15520929605547	4.9484882695683	5.39734890266228	4.39662294424986
"Mios"	8174	0.183232628472584	5.65700111590507	7.37643734637821	0.0238588413845585	0.252720524647408	"Mios"	5.57270958377053	5.51283199797048	5.60126458217985	5.81823720927706	5.70042629612074	5.71729598089451
"Mipep"	3679	0.077839426227851	4.40604280460052	0.513894116207101	0.491721705565089	0.769178067506513	"Mipep"	4.65954087330298	4.47530870232655	3.87215095498175	4.51730421969772	4.71146433946045	4.01412137475353
"Mipol1"	1454	0.00154420629890183	2.17595778282161	6.68402982709574e-05	0.993656041376528	0.999147879390794	"Mipol1"	2.21032248224323	2.26685739667638	2.03790903664496	2.24607368931732	2.02008489232764	2.25083226773514
"Mir155hg"	1264	0.0291816658639373	2.10902256153406	0.0107640880162357	0.91965292711125	0.972994254688794	"Mir155hg"	2.22560203089101	2.19984706326469	1.76600942925387	2.02103454586004	1.57992264635674	2.6215811079788
"Mir17hg"	2339	0.0582659136916809	3.78112993655438	0.187996395360145	0.674841742001024	0.871510766333207	"Mir17hg"	3.90450037822364	3.52861888033814	3.80548074349742	3.65800108354029	3.78204124993059	3.97052789993664
"Mir1938"	100	-0.0720497137666781	1.47955919873688	0.105242465362787	0.753072812746952	0.907803533445357	"Mir1938"	1.82528725939453	1.67642735326877	0.859184794829905	1.87469130847704	1.57992264635674	0.664938472369702
"Mir22hg"	1766	-0.465789433817621	2.20646351119606	6.34656285920385	0.0329185423447457	0.283192330134308	"Mir22hg"	2.84599095146886	1.99374766476095	2.30571914769604	2.18527739950216	1.65163764341808	1.96122220304006
"Mir3064"	67	0.1635413684064	4.06548330187015	1.18384520820597	0.304975807225751	0.652212184363659	"Mir3064"	4.14848437850146	3.65407395781734	4.11539799199651	4.03917696317168	4.26995617451452	4.10562815583976
"Mir5104"	94	0.650465255999055	0.881496775767873	6.19509631169113	0.034589990156735	0.290310052571133	"Mir5104"	0.510988226455942	0.881342241112086	0.148781354234845	1.03719108711737	1.65163764341808	0.664938472369702
"Mir5107"	88	0.0279728824177642	4.40482167175982	0.0789013266561407	0.785170646008802	0.921799725758947	"Mir5107"	4.5545545193885	4.20156192296402	4.39778344322442	4.46391545155477	4.2197184705151	4.5525839997144
"Mir6236"	123	-0.27832449495666	9.88838943266561	12.5033075142466	0.00639918485005995	0.145114978556741	"Mir6236"	9.84336603950455	10.0578590905085	10.1372914525571	9.74352331121118	9.5066508058185	9.95257565841444
"Mir6385"	105	0.425466482263653	3.08319809746354	9.60730971715519	0.0127997780451772	0.197765103983351	"Mir6385"	2.97816292688807	2.63475318315119	2.94063425119544	3.34712478557587	3.00315332295968	3.46094366752736
"Mir682"	96	-0.234067334982164	5.64516110178471	7.21989243428689	0.0250157329261031	0.255977477563576	"Mir682"	5.5697192960116	5.74207702181085	5.92812441291207	5.51740598020682	5.27589980257034	5.7434332314947
"Mir692-3"	109	-0.295168967021666	1.34597287313979	1.19021203404922	0.303755594956179	0.651498900705507	"Mir692-3"	1.29852000830729	1.79013408749527	1.28168094541119	1.2599079198894	0.904744021799385	1.34899202932001
"Mir703"	109	-0.581044859651409	2.55656203237709	10.2114979090102	0.0109717570667405	0.182411364260243	"Mir703"	2.58674984982878	2.95227734873398	2.85531695778237	2.30441124029682	2.0380372168739	2.3357477649085
"Mirt1"	5292	-0.00439514557355196	4.11722853788643	0.00161510971228905	0.968824199527291	0.991762867541763	"Mirt1"	4.27871046675734	3.97583526855277	4.09693227807662	4.1266564808794	4.08373351704931	4.12960914014845
"Mis12"	3402	-0.0513501592293607	5.59867241884742	0.489272780010598	0.502006555084339	0.774910345053593	"Mis12"	5.48654566838453	5.64213474676831	5.73385888816239	5.50034960594429	5.66187078605783	5.5481897159056
"Mis18a"	1300	0.0187181368779699	4.86364980774682	0.0524818668774969	0.823943477237624	0.93677305744443	"Mis18a"	4.8515104323376	4.72688529678588	4.97452881829292	4.83185470881947	4.7824044226022	4.99473664188316
"Mis18bp1"	4017	-0.00142644872440188	1.72588576649175	3.69146380943052e-05	0.995285421541889	0.999330619476585	"Mis18bp1"	1.90337329414338	1.69601177814829	1.56572200641668	1.40026577499692	1.86780802108035	1.86926228011012
"Mitd1"	2476	0.0923604719571375	5.23094183049963	1.45890472699617	0.258020146503756	0.607093900037669	"Mitd1"	5.04694721039543	5.23178707711585	5.26490069255025	5.21116668899669	5.22978273324582	5.38011108552327
"Mki67"	10257	0.100476191737714	3.34407064849102	0.51108802345125	0.492874568350818	0.769479257392644	"Mki67"	3.26369324156504	3.43265459741282	3.16285282270042	3.09780980734495	3.62462100510539	3.42263436577374
"Mkks"	3280	0.20450605863901	4.01023119505242	2.66254771920943	0.137324662448914	0.481807367056464	"Mkks"	3.93270453870654	3.85036503748235	3.91494538295687	3.95972644833818	3.94789857648866	4.390019726908
"Mkln1"	11626	0.136643437561068	6.58108269212512	4.25859098457666	0.0692124025037489	0.373734072792843	"Mkln1"	6.61761708871178	6.41786566515177	6.49446211642126	6.63151446421172	6.7124492398266	6.59561552708364
"Mknk1"	4103	-0.0125878942008987	5.83071395946543	0.0331377230205707	0.859605197427384	0.951034300657572	"Mknk1"	5.92715126887763	5.7861440106589	5.79126282758204	5.88427406802887	5.68199110687468	5.89919134652801
"Mknk2"	3644	-0.224894918978117	7.04592162072943	8.84532796768862	0.0156743908158666	0.212879852061065	"Mknk2"	7.04599932853721	7.23199685044384	7.17293599838367	6.94802975661376	6.76661587520448	7.06071632653231
"Mkrn1"	4649	-0.0139005387251402	6.68474420746634	0.0691333356648462	0.79854929104811	0.928236451466095	"Mkrn1"	6.72701622046945	6.68186213341003	6.66586407618517	6.68738751216399	6.66702557759749	6.67855715578554
"Mkrn2"	5311	0.111503088393982	5.44149502611023	1.48979816381695	0.253397040428152	0.603321328227126	"Mkrn2"	5.52873178543887	5.18404334709925	5.4303806871263	5.51122696855265	5.55059210425347	5.41792885599893
"Mks1"	2652	0.0311705798643904	4.32184503843861	0.0825940843024061	0.780348631406385	0.919532229076388	"Mks1"	4.38459960259199	4.23541632123886	4.29461102729899	4.2053110850509	4.34398265519108	4.45473005099773
"Mlec"	6590	-0.109905645046682	7.20657471399832	4.63575019400247	0.0598713112699941	0.356901965500408	"Mlec"	7.31110142327204	7.35027170477096	7.1121705336378	7.17263151679994	7.20536973855471	7.06642182655966
"Mlf2"	1544	-0.0429108832403575	6.71596437597259	0.555633741696877	0.47512467965308	0.75659880228346	"Mlf2"	6.67439770515513	6.75253888253292	6.78253833766299	6.7345620871888	6.66774643364871	6.6792343286048
"Mlh1"	5165	-0.0221487054784533	5.72475341383316	0.0842626883968092	0.778208336530151	0.918373117896686	"Mlh1"	5.77837942079009	5.82112243153103	5.60257416255013	5.68185118458135	5.69901653800761	5.75504225799304
"Mlh3"	5771	0.0991110357026272	4.66440010267193	1.26787423242266	0.289421823331117	0.636398498816126	"Mlh3"	4.53934957756938	4.59488497591091	4.70384621234012	4.71305451108232	4.64566312544811	4.77667835301147
"Mllt1"	3760	-0.165309636637948	3.37408253893349	1.00268467482986	0.342936953134322	0.674465956028603	"Mllt1"	3.71721675329968	3.37307163504517	3.20484609005545	3.3331811478227	3.64818885348501	2.80153240504269
"Mllt10"	10188	0.0826357217757151	6.249308823953	1.43711832630342	0.2613515415082	0.610297345501844	"Mllt10"	6.28441009935388	6.10277055178489	6.23215367528522	6.24792380201664	6.34525314830973	6.27386104779032
"Mllt11"	2692	0.0288524387174518	2.85328263227902	0.0290310019321127	0.868492977791603	0.954382717816284	"Mllt11"	2.6560563938746	2.64486558058614	3.16993713393924	2.82639514227375	2.90874171998998	2.84080036672919
"Mllt3"	7593	0.379474181185722	3.89884766474217	10.8193435525349	0.00944665223815911	0.171311120713283	"Mllt3"	3.69543330738204	3.81497778314747	3.58471509687941	4.08566038001972	4.05316343378561	4.08941647445665
"Mllt6"	7738	-0.186465804259659	5.61007280685735	2.80750102158025	0.128296628374193	0.471220706687844	"Mllt6"	5.58460913756126	5.64591583704754	5.82867430805298	5.67357514221422	5.09264305009273	5.72256145052116
"Mlst8"	4042	-0.0673794687038802	4.62145789193632	0.537586891729883	0.482176915052684	0.762941387812795	"Mlst8"	4.60216066672912	4.66114933690881	4.69650606598382	4.65538669648322	4.5425400596862	4.56142645331276
"Mlx"	2553	0.0846240486502271	4.81853020463739	0.907027224857949	0.365889291803877	0.691855137265784	"Mlx"	4.69015353051754	4.87384186803813	4.75891330901914	4.89491387784187	4.83212464022239	4.85068297584656
"Mlxip"	8548	0.247644313952744	6.40499791575265	5.8924421360395	0.0382583985270784	0.299350656402286	"Mlxip"	6.39074406094401	6.16469958947091	6.25565158255174	6.35703153470316	6.74969347428821	6.44368959870424
"Mmaa"	16219	-0.118501634022458	4.13085343387451	0.80358891031483	0.393471045961549	0.708541202152653	"Mmaa"	4.38119236464511	3.98780239636392	4.17998346639459	3.9955789982354	4.19992069666258	4.00118108369256
"Mmab"	3033	0.0926613847783513	4.06574714200306	0.733134256341241	0.41418205451485	0.718817080682653	"Mmab"	4.13236115002633	3.92279901962009	4.00088277437324	4.1103975666421	4.10091563549494	4.12165968772209
"Mmachc"	1930	-0.030479247852743	3.54522775590593	0.0449197029318368	0.836894707023301	0.943155540534939	"Mmachc"	3.57533988407478	3.66405229553328	3.42215768501815	3.23160939938354	3.67137787795805	3.65518822326322
"Mmadhc"	4065	0.0833268131587011	5.79634637226624	1.68843432168515	0.226245774339454	0.579261165056472	"Mmadhc"	5.74563178991353	5.83333305591953	5.68153075540922	5.82073769096713	5.87537392279211	5.81419450806004
"Mmd"	5663	0.048666572591569	5.15324708816009	0.354518715877382	0.566300099376742	0.813606539963955	"Mmd"	5.2285510168423	5.13287023478436	5.0222816842261	5.16861387267606	5.15566536315947	5.20496377155292
"Mmgt1"	4109	0.0942971855121909	4.46232590901768	0.690122595655988	0.42770482926487	0.728166220457593	"Mmgt1"	4.50532369765905	4.22534315493634	4.50251014280267	4.36801650311296	4.57364297182837	4.57313271221687
"Mmgt2"	2967	-0.196442503059979	4.2355996498604	3.66693293281197	0.0879142865918214	0.401082973632294	"Mmgt2"	4.20353761268408	4.34181362033744	4.43354372030835	4.10219887609165	4.15538498901618	4.1375150299016
"Mmp11"	2288	-0.501555389645656	2.05876254343853	6.13678234681192	0.0352615533868906	0.29207353870428	"Mmp11"	1.78459993195203	2.49640364227291	2.45237765791536	1.64565415596918	1.78518479084968	1.86926228011012
"Mms19"	4586	-0.0253881769381036	6.16954621186474	0.166854579229734	0.69251279476374	0.878759111570924	"Mms19"	6.1989363535872	6.14345924061641	6.20050398161881	6.11569984446788	6.07768104149704	6.27206661510681
"Mms22l"	5460	0.0573744730429152	4.58058532581401	0.351816212035833	0.567755497840924	0.814654619735096	"Mms22l"	4.61382073551081	4.45533699097179	4.58432570480705	4.55383518391876	4.67177000048948	4.59912958280934
"Mmut"	4660	0.0996098330187535	4.8905588612044	1.36668699109298	0.272543807119217	0.620235199704927	"Mmut"	4.6956503466043	4.93486919114341	4.87400253085182	4.79163298238015	5.13704604411868	4.87216383802987
"Mnat1"	2607	-0.102641757031022	4.27180420599206	0.757806277361411	0.406735031690778	0.714019928379447	"Mnat1"	4.07024154183643	4.49220998002388	4.37344112563229	4.15863471875434	4.12210945487695	4.35315169812977
"Mndal"	4887	0.21667302464649	7.67025611705417	9.54881997576276	0.0129960310171793	0.199203713527875	"Mndal"	7.5850672913647	7.41041371896714	7.66769611190685	7.62761608207694	7.83371687076373	7.85135116405051
"Mns1"	6671	0.313217264237141	3.21408641533467	4.95552094468511	0.0531633806392821	0.33925023156523	"Mns1"	3.14816722708058	2.84233131227214	3.15573355242532	3.26136686928501	3.34349049024546	3.47349066287341
